ID,Associated_fire,Type,Fire_Year,ndvi,ndwi,Measurement_year,yrs_post_fire
CHALKYITSIK COMPLEX,CHALKYITSIK COMPLEX,Fire,2019,0.236046173,-0.191940259,2022,3
SUNSHINE MOUNTAINS,SUNSHINE MOUNTAIN,Fire,2019,0.176086482,-0.150537738,2022,3
MUNSON CREEK,MUNSON CREEK,Fire,2021,0.121412901,-0.088957393,2022,1
PAIGE MOUNTAIN,PAIGE MOUNTAIN,Fire,2019,0.197184789,-0.163322944,2022,3
HURST CREEK,HURST CREEK,Fire,2019,0.160310397,-0.151309955,2022,3
OLD GROUCH TOP,OLD GROUCH TOP,Fire,2019,0.171903338,-0.160053618,2022,3
VICTORIA MOUNTAIN,VICTORIA MOUNTAIN,Fire,2019,0.207045925,-0.17748242,2022,3
LITTLE MUD RIVER,LITTLE MUD RIVER,Fire,2019,0.192940026,-0.153668082,2022,3
1,CHALKYITSIK COMPLEX,Beaver,2019,0.223752706,-0.168338613,2022,3
6,VICTORIA MOUNTAIN,Beaver,2019,0.203191224,-0.154621487,2022,3
7,VICTORIA MOUNTAIN,Beaver,2019,0.160334355,-0.109960934,2022,3
8,HOG,Beaver,2016,0.229363644,-0.19444992,2022,6
25,HOGATZA RIVER,Beaver,2016,0.230662555,-0.197243063,2022,6
27,HOGATZA RIVER,Beaver,2016,0.243679563,-0.202777421,2022,6
29,HOGATZA RIVER,Beaver,2016,0.224784597,-0.192588048,2022,6
30,HOGATZA RIVER,Beaver,2016,0.221239775,-0.185305074,2022,6
31,HOGATZA RIVER,Beaver,2016,0.217524526,-0.183049362,2022,6
32,HOGATZA RIVER,Beaver,2016,0.229359048,-0.195778399,2022,6
33,HOGATZA RIVER,Beaver,2016,0.233879699,-0.196960911,2022,6
34,HOGATZA RIVER,Beaver,2016,0.197287136,-0.167427803,2022,6
36,HOGATZA RIVER,Beaver,2016,0.202332586,-0.175053853,2022,6
37,HOGATZA RIVER,Beaver,2016,0.21528059,-0.176721549,2022,6
38,HOGATZA RIVER,Beaver,2016,0.207880324,-0.171229634,2022,6
39,HOGATZA RIVER,Beaver,2016,0.209236305,-0.167681661,2022,6
40,HOGATZA RIVER,Beaver,2016,0.180201223,-0.151010617,2022,6
41,HOGATZA RIVER,Beaver,2016,0.183506115,-0.155528688,2022,6
42,HOGATZA RIVER,Beaver,2016,0.193189341,-0.159980771,2022,6
43,HOGATZA RIVER,Beaver,2016,0.178813091,-0.14871351,2022,6
44,HOGATZA RIVER,Beaver,2016,0.174445444,-0.145659778,2022,6
45,HOGATZA RIVER,Beaver,2016,0.177245264,-0.154591883,2022,6
46,HOGATZA RIVER,Beaver,2016,0.17333672,-0.137307772,2022,6
47,HOGATZA RIVER,Beaver,2016,0.159428089,-0.123618164,2022,6
48,INIAKUK LAKE,Beaver,2016,0.176728671,-0.126254351,2022,6
50,INIAKUK LAKE,Beaver,2016,0.21260464,-0.161261321,2022,6
49,INIAKUK LAKE,Beaver,2016,0.210565033,-0.151860696,2022,6
51,INIAKUK LAKE,Beaver,2016,0.202672613,-0.143151155,2022,6
52,INIAKUK LAKE,Beaver,2016,0.228821852,-0.175044815,2022,6
53,INIAKUK LAKE,Beaver,2016,0.224931116,-0.178263684,2022,6
54,INIAKUK LAKE,Beaver,2016,0.178960845,-0.123917249,2022,6
55,HURST CREEK,Beaver,2019,0.179959714,-0.1601163,2022,3
56,HURST CREEK,Beaver,2019,0.199567101,-0.176189352,2022,3
57,HURST CREEK,Beaver,2019,0.176461758,-0.163675857,2022,3
58,HURST CREEK,Beaver,2019,0.199696405,-0.17967043,2022,3
59,HURST CREEK,Beaver,2019,0.188991481,-0.170251831,2022,3
60,HURST CREEK,Beaver,2019,0.211303635,-0.182636721,2022,3
61,HURST CREEK,Beaver,2019,0.201898289,-0.174620187,2022,3
62,HURST CREEK,Beaver,2019,0.18482134,-0.164107278,2022,3
63,HURST CREEK,Beaver,2019,0.181564595,-0.164495062,2022,3
64,HURST CREEK,Beaver,2019,0.181688082,-0.161201475,2022,3
65,HURST CREEK,Beaver,2019,0.188781056,-0.170499408,2022,3
66,HURST CREEK,Beaver,2019,0.195707292,-0.172713385,2022,3
67,HURST CREEK,Beaver,2019,0.183151482,-0.164422874,2022,3
68,HURST CREEK,Beaver,2019,0.16578466,-0.154444425,2022,3
69,HURST CREEK,Beaver,2019,0.178989387,-0.163491084,2022,3
70,HURST CREEK,Beaver,2019,0.204140052,-0.177980781,2022,3
71,HURST CREEK,Beaver,2019,0.181717212,-0.159373543,2022,3
72,HURST CREEK,Beaver,2019,0.180072376,-0.162419324,2022,3
73,HURST CREEK,Beaver,2019,0.193899996,-0.179201323,2022,3
74,HURST CREEK,Beaver,2019,0.200001573,-0.181940248,2022,3
76,HURST CREEK,Beaver,2019,0.191137963,-0.175889878,2022,3
75,HURST CREEK,Beaver,2019,0.195473817,-0.180495493,2022,3
77,HURST CREEK,Beaver,2019,0.193160317,-0.178738466,2022,3
79,HURST CREEK,Beaver,2019,0.201292662,-0.188115154,2022,3
80,HURST CREEK,Beaver,2019,0.205927775,-0.186489856,2022,3
81,HURST CREEK,Beaver,2019,0.155976467,-0.142049871,2022,3
82,HURST CREEK,Beaver,2019,0.166738024,-0.148132713,2022,3
83,HURST CREEK,Beaver,2019,0.166273776,-0.14603443,2022,3
84,HURST CREEK,Beaver,2019,0.164796735,-0.148580916,2022,3
86,HURST CREEK,Beaver,2019,0.176408036,-0.163137778,2022,3
85,HURST CREEK,Beaver,2019,0.180494225,-0.167921971,2022,3
87,HURST CREEK,Beaver,2019,0.174327397,-0.166344426,2022,3
88,HURST CREEK,Beaver,2019,0.193618089,-0.182338216,2022,3
89,HURST CREEK,Beaver,2019,0.205541789,-0.190561313,2022,3
90,HURST CREEK,Beaver,2019,0.206374795,-0.193358282,2022,3
91,HURST CREEK,Beaver,2019,0.187270924,-0.172096028,2022,3
92,OLD GROUCH TOP,Beaver,2019,0.148440881,-0.14042486,2022,3
93,OLD GROUCH TOP,Beaver,2019,0.176303302,-0.166353172,2022,3
94,OLD GROUCH TOP,Beaver,2019,0.18208584,-0.169400444,2022,3
95,OLD GROUCH TOP,Beaver,2019,0.170871501,-0.154463225,2022,3
96,OLD GROUCH TOP,Beaver,2019,0.159532219,-0.146331742,2022,3
97,OLD GROUCH TOP,Beaver,2019,0.150692293,-0.147658495,2022,3
98,OLD GROUCH TOP,Beaver,2019,0.168189963,-0.158621919,2022,3
100,OLD GROUCH TOP,Beaver,2019,0.170853243,-0.157758966,2022,3
99,OLD GROUCH TOP,Beaver,2019,0.174299807,-0.160339519,2022,3
101,OLD GROUCH TOP,Beaver,2019,0.14936697,-0.142241257,2022,3
102,OLD GROUCH TOP,Beaver,2019,0.137663244,-0.133122319,2022,3
103,OLD GROUCH TOP,Beaver,2019,0.164018897,-0.150684684,2022,3
104,OLD GROUCH TOP,Beaver,2019,0.156539207,-0.144644381,2022,3
105,OLD GROUCH TOP,Beaver,2019,0.156270445,-0.143610966,2022,3
106,OLD GROUCH TOP,Beaver,2019,0.141897407,-0.132610884,2022,3
107,OLD GROUCH TOP,Beaver,2019,0.152577266,-0.144099542,2022,3
108,OLD GROUCH TOP,Beaver,2019,0.157378739,-0.145502372,2022,3
109,OLD GROUCH TOP,Beaver,2019,0.136236118,-0.134030319,2022,3
110,OLD GROUCH TOP,Beaver,2019,0.186007326,-0.167446335,2022,3
111,OLD GROUCH TOP,Beaver,2019,0.170618566,-0.15211693,2022,3
112,OLD GROUCH TOP,Beaver,2019,0.157522485,-0.147946025,2022,3
113,OLD GROUCH TOP,Beaver,2019,0.174953367,-0.167501859,2022,3
114,OLD GROUCH TOP,Beaver,2019,0.173210325,-0.1697602,2022,3
115,OLD GROUCH TOP,Beaver,2019,0.162530689,-0.154370655,2022,3
116,PAIGE MOUNTAIN,Beaver,2019,0.228313043,-0.186247399,2022,3
117,PAIGE MOUNTAIN,Beaver,2019,0.209111282,-0.166739204,2022,3
118,PAIGE MOUNTAIN,Beaver,2019,0.224525588,-0.187180102,2022,3
119,PAIGE MOUNTAIN,Beaver,2019,0.239500685,-0.204682795,2022,3
120,PAIGE MOUNTAIN,Beaver,2019,0.257058724,-0.216055946,2022,3
121,PAIGE MOUNTAIN,Beaver,2019,0.236443956,-0.204774359,2022,3
122,PAIGE MOUNTAIN,Beaver,2019,0.242688633,-0.207657773,2022,3
123,PAIGE MOUNTAIN,Beaver,2019,0.189292381,-0.155119183,2022,3
124,PAIGE MOUNTAIN,Beaver,2019,0.228135248,-0.192200568,2022,3
125,PAIGE MOUNTAIN,Beaver,2019,0.206795097,-0.176202759,2022,3
126,PAIGE MOUNTAIN,Beaver,2019,0.223353171,-0.194655334,2022,3
127,PAIGE MOUNTAIN,Beaver,2019,0.230913576,-0.199441419,2022,3
128,PAIGE MOUNTAIN,Beaver,2019,0.242172584,-0.184695236,2022,3
129,PAIGE MOUNTAIN,Beaver,2019,0.225112288,-0.186371412,2022,3
130,PAIGE MOUNTAIN,Beaver,2019,0.252997343,-0.207373464,2022,3
131,PAIGE MOUNTAIN,Beaver,2019,0.208122153,-0.169827168,2022,3
132,PAIGE MOUNTAIN,Beaver,2019,0.239211354,-0.20098853,2022,3
133,PAIGE MOUNTAIN,Beaver,2019,0.235513057,-0.197188912,2022,3
135,PAIGE MOUNTAIN,Beaver,2019,0.220386838,-0.19547384,2022,3
136,PAIGE MOUNTAIN,Beaver,2019,0.245650799,-0.195642713,2022,3
233,PAIGE MOUNTAIN,Beaver,2019,0.26627403,-0.223336921,2022,3
137,PAIGE MOUNTAIN,Beaver,2019,0.289447782,-0.230529485,2022,3
138,PAIGE MOUNTAIN,Beaver,2019,0.231594412,-0.179827024,2022,3
139,PAIGE MOUNTAIN,Beaver,2019,0.261610111,-0.214161644,2022,3
140,PAIGE MOUNTAIN,Beaver,2019,0.276339406,-0.223085269,2022,3
141,PAIGE MOUNTAIN,Beaver,2019,0.266012812,-0.215627155,2022,3
142,PAIGE MOUNTAIN,Beaver,2019,0.235319024,-0.187500751,2022,3
143,PAIGE MOUNTAIN,Beaver,2019,0.248788678,-0.191581698,2022,3
144,PAIGE MOUNTAIN,Beaver,2019,0.239941904,-0.187411261,2022,3
145,PAIGE MOUNTAIN,Beaver,2019,0.241618757,-0.193052373,2022,3
146,PAIGE MOUNTAIN,Beaver,2019,0.262083103,-0.210560092,2022,3
147,PAIGE MOUNTAIN,Beaver,2019,0.259049352,-0.206441855,2022,3
148,PAIGE MOUNTAIN,Beaver,2019,0.204812935,-0.161339633,2022,3
149,PAIGE MOUNTAIN,Beaver,2019,0.193382456,-0.15507713,2022,3
150,PAIGE MOUNTAIN,Beaver,2019,0.216788175,-0.160944321,2022,3
151,PAIGE MOUNTAIN,Beaver,2019,0.215099268,-0.174445449,2022,3
152,PAIGE MOUNTAIN,Beaver,2019,0.20633163,-0.17419938,2022,3
153,PAIGE MOUNTAIN,Beaver,2019,0.196379613,-0.155161835,2022,3
154,PAIGE MOUNTAIN,Beaver,2019,0.193552143,-0.152519115,2022,3
155,PAIGE MOUNTAIN,Beaver,2019,0.220257411,-0.182444651,2022,3
156,PAIGE MOUNTAIN,Beaver,2019,0.20347031,-0.161725081,2022,3
157,PAIGE MOUNTAIN,Beaver,2019,0.207908218,-0.175977497,2022,3
158,PAIGE MOUNTAIN,Beaver,2019,0.206857702,-0.169246809,2022,3
159,PAIGE MOUNTAIN,Beaver,2019,0.251089414,-0.203200398,2022,3
160,PAIGE MOUNTAIN,Beaver,2019,0.200083664,-0.159072867,2022,3
161,PAIGE MOUNTAIN,Beaver,2019,0.199782856,-0.163094391,2022,3
162,PAIGE MOUNTAIN,Beaver,2019,0.195357521,-0.16405749,2022,3
163,PAIGE MOUNTAIN,Beaver,2019,0.188772313,-0.15820192,2022,3
164,PAIGE MOUNTAIN,Beaver,2019,0.176079779,-0.145777366,2022,3
165,PAIGE MOUNTAIN,Beaver,2019,0.178158223,-0.142372824,2022,3
166,PAIGE MOUNTAIN,Beaver,2019,0.184318019,-0.157771791,2022,3
167,PAIGE MOUNTAIN,Beaver,2019,0.186318931,-0.154778321,2022,3
168,PAIGE MOUNTAIN,Beaver,2019,0.183300843,-0.154394745,2022,3
169,PAIGE MOUNTAIN,Beaver,2019,0.180634579,-0.152713163,2022,3
170,PAIGE MOUNTAIN,Beaver,2019,0.175947351,-0.156360751,2022,3
171,PAIGE MOUNTAIN,Beaver,2019,0.171734524,-0.150951097,2022,3
172,PAIGE MOUNTAIN,Beaver,2019,0.185832748,-0.155145851,2022,3
173,PAIGE MOUNTAIN,Beaver,2019,0.179706263,-0.145229804,2022,3
174,PAIGE MOUNTAIN,Beaver,2019,0.235086419,-0.196990978,2022,3
175,PAIGE MOUNTAIN,Beaver,2019,0.207605181,-0.177122014,2022,3
176,PAIGE MOUNTAIN,Beaver,2019,0.240063901,-0.200029601,2022,3
177,PAIGE MOUNTAIN,Beaver,2019,0.213044885,-0.18383737,2022,3
179,PAIGE MOUNTAIN,Beaver,2019,0.206501153,-0.175167386,2022,3
180,PAIGE MOUNTAIN,Beaver,2019,0.200534014,-0.168083373,2022,3
178,PAIGE MOUNTAIN,Beaver,2019,0.211532877,-0.173300324,2022,3
181,PAIGE MOUNTAIN,Beaver,2019,0.220087167,-0.18157643,2022,3
182,PAIGE MOUNTAIN,Beaver,2019,0.221961968,-0.184581971,2022,3
183,PAIGE MOUNTAIN,Beaver,2019,0.204134744,-0.169346056,2022,3
184,PAIGE MOUNTAIN,Beaver,2019,0.204004772,-0.178600961,2022,3
185,SUNSHINE MOUNTAIN,Beaver,2019,0.195977679,-0.172316588,2022,3
186,SUNSHINE MOUNTAIN,Beaver,2019,0.189930441,-0.172923032,2022,3
187,SUNSHINE MOUNTAIN,Beaver,2019,0.200606725,-0.172172861,2022,3
188,SUNSHINE MOUNTAIN,Beaver,2019,0.20015,-0.172367049,2022,3
189,SUNSHINE MOUNTAIN,Beaver,2019,0.179388236,-0.140252746,2022,3
190,SUNSHINE MOUNTAIN,Beaver,2019,0.216739787,-0.181676439,2022,3
191,SUNSHINE MOUNTAIN,Beaver,2019,0.211828421,-0.176358591,2022,3
192,SUNSHINE MOUNTAIN,Beaver,2019,0.210757497,-0.177144494,2022,3
193,MUNSON CREEK,Beaver,2021,0.197103479,-0.158053195,2022,1
194,MUNSON CREEK,Beaver,2021,0.17156736,-0.124191128,2022,1
234,MUNSON CREEK,Beaver,2021,0.17125535,-0.115631603,2022,1
235,MUNSON CREEK,Beaver,2021,0.20566322,-0.144322811,2022,1
195,MUNSON CREEK,Beaver,2021,0.157664976,-0.120763129,2022,1
197,MUNSON CREEK,Beaver,2021,0.153576062,-0.115739794,2022,1
196,MUNSON CREEK,Beaver,2021,0.142602707,-0.106913861,2022,1
198,MUNSON CREEK,Beaver,2021,0.174257645,-0.12805702,2022,1
199,MUNSON CREEK,Beaver,2021,0.15671826,-0.114367181,2022,1
200,MUNSON CREEK,Beaver,2021,0.155281185,-0.114870446,2022,1
201,MUNSON CREEK,Beaver,2021,0.148384484,-0.110542832,2022,1
203,MUNSON CREEK,Beaver,2021,0.142612155,-0.103403771,2022,1
202,MUNSON CREEK,Beaver,2021,0.141267511,-0.105146507,2022,1
204,MUNSON CREEK,Beaver,2021,0.166314457,-0.131246853,2022,1
205,MUNSON CREEK,Beaver,2021,0.175342568,-0.138900062,2022,1
206,MUNSON CREEK,Beaver,2021,0.182375143,-0.142737512,2022,1
207,MUNSON CREEK,Beaver,2021,0.163922369,-0.131119475,2022,1
208,MUNSON CREEK,Beaver,2021,0.160436409,-0.128791739,2022,1
209,MUNSON CREEK,Beaver,2021,0.156856158,-0.125908787,2022,1
210,MUNSON CREEK,Beaver,2021,0.201798483,-0.160947663,2022,1
211,MUNSON CREEK,Beaver,2021,0.192537356,-0.159021712,2022,1
212,MUNSON CREEK,Beaver,2021,0.087839789,-0.058368491,2022,1
213,MUNSON CREEK,Beaver,2021,0.120801029,-0.084524944,2022,1
214,MUNSON CREEK,Beaver,2021,0.166437302,-0.134494422,2022,1
215,MUNSON CREEK,Beaver,2021,0.196622232,-0.159217003,2022,1
216,MUNSON CREEK,Beaver,2021,0.193945673,-0.158584366,2022,1
217,MUNSON CREEK,Beaver,2021,0.182074237,-0.149860202,2022,1
218,MUNSON CREEK,Beaver,2021,0.169402504,-0.144234872,2022,1
219,MUNSON CREEK,Beaver,2021,0.168223104,-0.143864635,2022,1
220,MUNSON CREEK,Beaver,2021,0.170306882,-0.139149327,2022,1
221,MUNSON CREEK,Beaver,2021,0.171671583,-0.142011166,2022,1
222,MUNSON CREEK,Beaver,2021,0.178361861,-0.150787362,2022,1
223,MUNSON CREEK,Beaver,2021,0.168628309,-0.142745058,2022,1
224,MUNSON CREEK,Beaver,2021,0.157344372,-0.131850572,2022,1
225,MUNSON CREEK,Beaver,2021,0.182072101,-0.151534025,2022,1
226,MUNSON CREEK,Beaver,2021,0.17509588,-0.143935396,2022,1
227,MUNSON CREEK,Beaver,2021,0.203390781,-0.161944729,2022,1
228,MUNSON CREEK,Beaver,2021,0.14969316,-0.106872226,2022,1
229,MUNSON CREEK,Beaver,2021,0.184845982,-0.139213952,2022,1
230,MUNSON CREEK,Beaver,2021,0.151333225,-0.106336716,2022,1
231,MUNSON CREEK,Beaver,2021,0.148864393,-0.104937705,2022,1
232,MUNSON CREEK,Beaver,2021,0.213076822,-0.17448522,2022,1
134,PAIGE MOUNTAIN,Beaver,2019,0.233475359,-0.191331162,2022,3
78,HURST CREEK,Beaver,2019,0.192308506,-0.171194277,2022,3
22,HOGATZA RIVER,Beaver,2016,0.238174056,-0.187015405,2022,6
23,HOGATZA RIVER,Beaver,2016,0.227376607,-0.191985844,2022,6
24,HOGATZA RIVER,Beaver,2016,0.225076945,-0.189731249,2022,6
26,HOGATZA RIVER,Beaver,2016,0.216790749,-0.186322989,2022,6
28,HOGATZA RIVER,Beaver,2016,0.197911601,-0.163819365,2022,6
2,LITTLE MUD RIVER,Beaver,2019,0.220902896,-0.17938458,2022,3
4,LITTLE MUD RIVER,Beaver,2019,0.230218814,-0.186226455,2022,3
3,LITTLE MUD RIVER,Beaver,2019,0.212126615,-0.172638505,2022,3
5,LITTLE MUD RIVER,Beaver,2019,0.21860698,-0.177569817,2022,3
9,HOG,Beaver,2016,0.226321734,-0.191052911,2022,6
10,HOG,Beaver,2016,0.207024659,-0.171737499,2022,6
11,HOG,Beaver,2016,0.239347545,-0.199928159,2022,6
12,HOG,Beaver,2016,0.21754719,-0.179821429,2022,6
13,HOG,Beaver,2016,0.235085951,-0.19818516,2022,6
14,HOG,Beaver,2016,0.23519663,-0.19645297,2022,6
15,HOG,Beaver,2016,0.240659139,-0.203077831,2022,6
16,HOG,Beaver,2016,0.188832055,-0.168980568,2022,6
17,HOG,Beaver,2016,0.189635764,-0.171057561,2022,6
18,HOG,Beaver,2016,0.189854422,-0.169631096,2022,6
19,HOG,Beaver,2016,0.193462981,-0.173262509,2022,6
20,HOG,Beaver,2016,0.178543936,-0.158887651,2022,6
21,HOG,Beaver,2016,0.178260216,-0.15737113,2022,6
35,HOGATZA RIVER,Beaver,2016,0.202257932,-0.170141267,2022,6
1,CHALKYITSIK COMPLEX,Control,2019,0.254290479,-0.211613138,2022,3
6,VICTORIA MOUNTAIN,Control,2019,0.209106486,-0.16221798,2022,3
7,VICTORIA MOUNTAIN,Control,2019,0.216188926,-0.168381214,2022,3
8,HOG,Control,2016,0.233048508,-0.194651547,2022,6
25,HOGATZA RIVER,Control,2016,0.233607034,-0.197218191,2022,6
27,HOGATZA RIVER,Control,2016,0.237233276,-0.194139812,2022,6
29,HOGATZA RIVER,Control,2016,0.22820114,-0.191243255,2022,6
30,HOGATZA RIVER,Control,2016,0.222457852,-0.19017027,2022,6
31,HOGATZA RIVER,Control,2016,0.217526433,-0.183975488,2022,6
32,HOGATZA RIVER,Control,2016,0.241134815,-0.199785853,2022,6
33,HOGATZA RIVER,Control,2016,0.238256968,-0.198902641,2022,6
34,HOGATZA RIVER,Control,2016,0.207590625,-0.184297961,2022,6
36,HOGATZA RIVER,Control,2016,0.204978737,-0.178835803,2022,6
37,HOGATZA RIVER,Control,2016,0.214652789,-0.180009431,2022,6
38,HOGATZA RIVER,Control,2016,0.216298378,-0.182485038,2022,6
39,HOGATZA RIVER,Control,2016,0.199039301,-0.178905106,2022,6
40,HOGATZA RIVER,Control,2016,0.210445691,-0.184385017,2022,6
41,HOGATZA RIVER,Control,2016,0.211428521,-0.18853631,2022,6
42,HOGATZA RIVER,Control,2016,0.214904457,-0.183666343,2022,6
43,HOGATZA RIVER,Control,2016,0.178982953,-0.154006316,2022,6
44,HOGATZA RIVER,Control,2016,0.202103758,-0.16759774,2022,6
45,HOGATZA RIVER,Control,2016,0.181445475,-0.160588522,2022,6
46,HOGATZA RIVER,Control,2016,0.214963826,-0.176445884,2022,6
47,HOGATZA RIVER,Control,2016,0.208468784,-0.173989237,2022,6
48,INIAKUK LAKE,Control,2016,0.248529805,-0.182916259,2022,6
49,INIAKUK LAKE,Control,2016,0.216270818,-0.165132191,2022,6
50,INIAKUK LAKE,Control,2016,0.215594129,-0.163510322,2022,6
51,INIAKUK LAKE,Control,2016,0.246674688,-0.189878745,2022,6
52,INIAKUK LAKE,Control,2016,0.250303496,-0.197879982,2022,6
53,INIAKUK LAKE,Control,2016,0.187164208,-0.146574926,2022,6
54,INIAKUK LAKE,Control,2016,0.23035362,-0.172363854,2022,6
55,HURST CREEK,Control,2019,0.177667894,-0.157175302,2022,3
56,HURST CREEK,Control,2019,0.19407285,-0.173607651,2022,3
57,HURST CREEK,Control,2019,0.191638745,-0.171278425,2022,3
58,HURST CREEK,Control,2019,0.184954451,-0.172986274,2022,3
59,HURST CREEK,Control,2019,0.203652273,-0.179914074,2022,3
60,HURST CREEK,Control,2019,0.207659608,-0.183187277,2022,3
61,HURST CREEK,Control,2019,0.21041789,-0.183566839,2022,3
62,HURST CREEK,Control,2019,0.204651504,-0.171489233,2022,3
63,HURST CREEK,Control,2019,0.187152308,-0.155052159,2022,3
64,HURST CREEK,Control,2019,0.218944912,-0.190906964,2022,3
65,HURST CREEK,Control,2019,0.21321069,-0.178782216,2022,3
66,HURST CREEK,Control,2019,0.199096525,-0.173155538,2022,3
67,HURST CREEK,Control,2019,0.164293251,-0.143022019,2022,3
68,HURST CREEK,Control,2019,0.20230104,-0.173334386,2022,3
69,HURST CREEK,Control,2019,0.191061593,-0.164229377,2022,3
70,HURST CREEK,Control,2019,0.218055437,-0.193752813,2022,3
71,HURST CREEK,Control,2019,0.199514426,-0.179979118,2022,3
72,HURST CREEK,Control,2019,0.207260585,-0.185701557,2022,3
73,HURST CREEK,Control,2019,0.18125705,-0.16238612,2022,3
74,HURST CREEK,Control,2019,0.19731371,-0.178097641,2022,3
75,HURST CREEK,Control,2019,0.189074443,-0.174816986,2022,3
76,HURST CREEK,Control,2019,0.182289738,-0.169921562,2022,3
77,HURST CREEK,Control,2019,0.200354044,-0.181811765,2022,3
79,HURST CREEK,Control,2019,0.204741632,-0.181782544,2022,3
80,HURST CREEK,Control,2019,0.206571778,-0.183416595,2022,3
81,HURST CREEK,Control,2019,0.163564204,-0.15505995,2022,3
82,HURST CREEK,Control,2019,0.156199698,-0.150169862,2022,3
83,HURST CREEK,Control,2019,0.163717756,-0.154387293,2022,3
84,HURST CREEK,Control,2019,0.16150984,-0.146514083,2022,3
85,HURST CREEK,Control,2019,0.173614064,-0.156696353,2022,3
86,HURST CREEK,Control,2019,0.170324466,-0.15327992,2022,3
87,HURST CREEK,Control,2019,0.178981367,-0.166441021,2022,3
88,HURST CREEK,Control,2019,0.212352272,-0.191471313,2022,3
89,HURST CREEK,Control,2019,0.214750989,-0.194619261,2022,3
90,HURST CREEK,Control,2019,0.215259131,-0.198174398,2022,3
91,HURST CREEK,Control,2019,0.192137523,-0.176369922,2022,3
92,OLD GROUCH TOP,Control,2019,0.195532494,-0.177140758,2022,3
93,OLD GROUCH TOP,Control,2019,0.20829819,-0.178711007,2022,3
94,OLD GROUCH TOP,Control,2019,0.190822947,-0.166083963,2022,3
95,OLD GROUCH TOP,Control,2019,0.17897726,-0.158718058,2022,3
96,OLD GROUCH TOP,Control,2019,0.159535273,-0.146630924,2022,3
97,OLD GROUCH TOP,Control,2019,0.156743196,-0.153559244,2022,3
98,OLD GROUCH TOP,Control,2019,0.1603782,-0.149798939,2022,3
99,OLD GROUCH TOP,Control,2019,0.156682305,-0.145321631,2022,3
100,OLD GROUCH TOP,Control,2019,0.157359342,-0.147972056,2022,3
101,OLD GROUCH TOP,Control,2019,0.163840994,-0.1532311,2022,3
102,OLD GROUCH TOP,Control,2019,0.158594759,-0.150139593,2022,3
103,OLD GROUCH TOP,Control,2019,0.162520207,-0.152689496,2022,3
104,OLD GROUCH TOP,Control,2019,0.160892766,-0.149366052,2022,3
105,OLD GROUCH TOP,Control,2019,0.165846174,-0.154906698,2022,3
106,OLD GROUCH TOP,Control,2019,0.165554588,-0.155486907,2022,3
107,OLD GROUCH TOP,Control,2019,0.172632702,-0.162709094,2022,3
108,OLD GROUCH TOP,Control,2019,0.169931979,-0.154414306,2022,3
109,OLD GROUCH TOP,Control,2019,0.158544572,-0.150473339,2022,3
110,OLD GROUCH TOP,Control,2019,0.193824176,-0.17087653,2022,3
111,OLD GROUCH TOP,Control,2019,0.191752304,-0.17634608,2022,3
112,OLD GROUCH TOP,Control,2019,0.191208093,-0.175477006,2022,3
113,OLD GROUCH TOP,Control,2019,0.186007242,-0.176598325,2022,3
114,OLD GROUCH TOP,Control,2019,0.180871383,-0.173647129,2022,3
115,OLD GROUCH TOP,Control,2019,0.169231292,-0.15409182,2022,3
118,PAIGE MOUNTAIN,Control,2019,0.271962175,-0.227249659,2022,3
119,PAIGE MOUNTAIN,Control,2019,0.279578239,-0.226647298,2022,3
120,PAIGE MOUNTAIN,Control,2019,0.279572848,-0.224993139,2022,3
121,PAIGE MOUNTAIN,Control,2019,0.262361474,-0.212463448,2022,3
122,PAIGE MOUNTAIN,Control,2019,0.282687998,-0.229148193,2022,3
123,PAIGE MOUNTAIN,Control,2019,0.241955033,-0.204730706,2022,3
124,PAIGE MOUNTAIN,Control,2019,0.243737939,-0.2064426,2022,3
125,PAIGE MOUNTAIN,Control,2019,0.224782651,-0.192372229,2022,3
126,PAIGE MOUNTAIN,Control,2019,0.227531278,-0.195204488,2022,3
117,PAIGE MOUNTAIN,Control,2019,0.261403652,-0.208282598,2022,3
116,PAIGE MOUNTAIN,Control,2019,0.26593632,-0.216451749,2022,3
127,PAIGE MOUNTAIN,Control,2019,0.239897971,-0.201216204,2022,3
128,PAIGE MOUNTAIN,Control,2019,0.226227012,-0.179244042,2022,3
129,PAIGE MOUNTAIN,Control,2019,0.230394004,-0.197188133,2022,3
130,PAIGE MOUNTAIN,Control,2019,0.273306296,-0.21952542,2022,3
131,PAIGE MOUNTAIN,Control,2019,0.304847396,-0.246049247,2022,3
132,PAIGE MOUNTAIN,Control,2019,0.277913857,-0.225952948,2022,3
133,PAIGE MOUNTAIN,Control,2019,0.268178837,-0.222584553,2022,3
135,PAIGE MOUNTAIN,Control,2019,0.22952622,-0.189453717,2022,3
136,PAIGE MOUNTAIN,Control,2019,0.22894342,-0.187065287,2022,3
233,PAIGE MOUNTAIN,Control,2019,0.261128735,-0.211367266,2022,3
